 Source Port, Destination Port,Flow Bytes/s, Flow Duration, SYN Flag Count,Total Length of Fwd Packets, Protocol, Label
33467,41485,13605.5709,105692,0,1438,17,UDP
47898,37590,750000000,1,0,750,17,UDP
51862,55732,12708.76241,102449,0,1302,17,UDP
56002,62540,13318.5144,107970,0,1438,17,UDP
47549,17271,750000000,1,0,750,17,UDP
39161,14065,750000000,1,0,750,17,UDP
36913,20911,9743.123119,214305,0,2088,17,UDP
45154,53935,802000000,1,0,802,17,UDP
57382,34868,13038.6122,107220,0,1398,17,UDP
47955,5000,13298.43803,108133,0,1438,17,UDP
58599,25277,9588.758008,217755,0,2088,17,UDP
40414,55569,802000000,1,0,802,17,UDP
54257,37277,766000000,1,0,766,17,UDP
43412,51193,750000000,1,0,750,17,UDP
49471,2981,9566.221343,218268,0,2088,17,UDP
45575,52061,375000000,2,0,750,17,UDP
52151,51484,15306122.45,49,0,750,17,UDP
40522,35761,17063829.79,47,0,802,17,UDP
33473,48480,13343.35477,107769,0,1438,17,UDP
41278,18539,766000000,1,0,766,17,UDP
38105,5613,15958333.33,48,0,766,17,UDP
46406,57274,13297.20833,108143,0,1438,17,UDP
55229,31173,16367346.94,49,0,802,17,UDP
46356,17957,9550.818772,218620,0,2088,17,UDP
42620,53031,802000000,1,0,802,17,UDP
36459,50815,9679.886883,215705,0,2088,17,UDP
48063,32811,12832.2808,108944,0,1398,17,UDP
43059,48899,802000000,1,0,802,17,UDP
43192,64955,13336.30108,107826,0,1438,17,UDP
49733,7842,13425.57582,107109,0,1438,17,UDP
55438,25661,750000000,1,0,750,17,UDP
53293,54624,17822222.22,45,0,802,17,UDP
38341,58584,9739.987125,214374,0,2088,17,UDP
39005,40950,12803.37027,109190,0,1398,17,UDP
42395,46677,750000000,1,0,750,17,UDP
44343,64419,17434782.61,46,0,802,17,UDP
52295,16815,13252.31536,105491,0,1398,17,UDP
38029,58058,766000000,1,0,766,17,UDP
34835,47819,9707.293488,215096,0,2088,17,UDP
43503,40961,750000000,1,0,750,17,UDP
46198,18764,13574.10536,105937,0,1438,17,UDP
58679,25740,13038.97703,107217,0,1398,17,UDP
33891,55124,13242.39841,105570,0,1398,17,UDP
47256,5191,9634.151406,216729,0,2088,17,UDP
52322,12397,802000000,1,0,802,17,UDP
43992,41265,9829.027642,212432,0,2088,17,UDP
51534,3938,12810.29222,109131,0,1398,17,UDP
59666,64416,13203.56257,108910,0,1438,17,UDP
38685,18553,12791.53819,109291,0,1398,17,UDP
54641,65491,12975.44133,107742,0,1398,17,UDP
58566,4408,9607.818777,217323,0,2088,17,UDP
41006,21878,17434782.61,46,0,802,17,UDP
48296,61137,13215.81854,108809,0,1438,17,UDP
55219,22189,9787.240026,213339,0,2088,17,UDP
59588,15012,13204.74918,105871,0,1398,17,UDP
41814,36441,16297872.34,47,0,766,17,UDP
40407,16524,750000000,1,0,750,17,UDP
47556,22410,802000000,1,0,802,17,UDP
36284,29523,750000000,1,0,750,17,UDP
43210,39373,802000000,1,0,802,17,UDP
46674,35022,13552.99617,106102,0,1438,17,UDP
40742,51079,13087.31429,106821,0,1398,17,UDP
51447,9251,12794.84647,112389,0,1438,17,UDP
40402,50098,12169.83607,118161,0,1438,17,UDP
35382,47481,12942.2874,108018,0,1398,17,UDP
42906,40019,12922.66736,108182,0,1398,17,UDP
36159,41975,13504.24942,106485,0,1438,17,UDP
53786,9873,750000000,1,0,750,17,UDP
48377,8257,786000000,1,0,786,17,UDP
48895,55767,13531.06122,106274,0,1438,17,UDP
52295,51944,9551.037212,218615,0,2088,17,UDP
39193,25636,9763.898826,213849,0,2088,17,UDP
48668,64175,766000000,1,0,766,17,UDP
53748,57899,12904.89334,108331,0,1398,17,UDP
60548,52970,16367346.94,49,0,802,17,UDP
35881,35353,766000000,1,0,766,17,UDP
45530,58549,750000000,1,0,750,17,UDP
45358,5763,1062000000,1,0,1062,17,UDP
44130,37415,824000000,1,0,824,17,UDP
57349,45699,12808.41434,109147,0,1398,17,UDP
40615,9800,17441860.47,43,0,750,17,UDP
57948,11949,13300.89813,108113,0,1438,17,UDP
48725,40564,750000000,1,0,750,17,UDP
33559,7633,766000000,1,0,766,17,UDP
33348,10835,12972.91278,107763,0,1398,17,UDP
49022,50872,13376.24647,107504,0,1438,17,UDP
35724,7990,750000000,1,0,750,17,UDP
44575,21165,766000000,1,0,766,17,UDP
46793,54581,9620.523784,217036,0,2088,17,UDP
42321,24776,9609.056812,217295,0,2088,17,UDP
43454,11774,13462.15057,106818,0,1438,17,UDP
43026,50216,375000000,2,0,750,17,UDP
38857,6336,13409.17568,107240,0,1438,17,UDP
44635,47876,13271.68991,105337,0,1398,17,UDP
47052,11678,750000000,1,0,750,17,UDP
44353,49169,750000000,1,0,750,17,UDP
38705,62046,12751.40238,109635,0,1398,17,UDP
50405,6942,776000000,1,0,776,17,UDP
59391,13371,766000000,1,0,766,17,UDP
49393,23255,13236.75614,105615,0,1398,17,UDP
50598,45654,12857.30052,108732,0,1398,17,UDP
54678,6429,1014000000,1,0,1014,17,UDP
52396,63840,12836.64044,108907,0,1398,17,UDP
46462,1347,802000000,1,0,802,17,UDP
44330,50879,155928.6005,31989,0,4988,17,UDP
34865,20583,8566.007048,239785,0,2054,17,UDP
58858,17677,16367346.94,49,0,802,17,UDP
59467,42253,13256.63293,108474,0,1438,17,UDP
47662,1587,802000000,1,0,802,17,UDP
56804,14366,766000000,1,0,766,17,UDP
43185,55777,13463.27934,103838,0,1398,17,UDP
52604,42554,14020.10393,102567,0,1438,17,UDP
39296,3128,12857.65527,108729,0,1398,17,UDP
51579,44822,13014.09395,107422,0,1398,17,UDP
59509,24164,13347.20883,104741,0,1398,17,UDP
41974,51680,766000000,1,0,766,17,UDP
41376,64719,750000000,1,0,750,17,UDP
43556,19512,9686.75772,215552,0,2088,17,UDP
46330,39449,13353.39128,107688,0,1438,17,UDP
42954,47343,738000000,1,0,738,17,UDP
46761,7731,13132.77989,109497,0,1438,17,UDP
40511,13531,802000000,1,0,802,17,UDP
55932,12979,12849.02851,108802,0,1398,17,UDP
32923,34794,16652173.91,46,0,766,17,UDP
59042,47124,750000000,1,0,750,17,UDP
39400,11866,9498.20544,219831,0,2088,17,UDP
38999,43219,13265.0708,108405,0,1438,17,UDP
57526,36694,730000000,1,0,730,17,UDP
32768,62912,105095.2026,47005,0,4940,17,UDP
46704,18982,766000000,1,0,766,17,UDP
40801,23363,766000000,1,0,766,17,UDP
43721,57702,13238.3267,108624,0,1438,17,UDP
48415,33265,17045454.55,44,0,750,17,UDP
39193,40694,13025.73468,107326,0,1398,17,UDP
40978,46389,13353.51528,107687,0,1438,17,UDP
52737,34716,16367346.94,49,0,802,17,UDP
44750,60405,9599.691044,217507,0,2088,17,UDP
41420,58525,802000000,1,0,802,17,UDP
40996,6215,17822222.22,45,0,802,17,UDP
59200,60762,750000000,1,0,750,17,UDP
48196,58341,9645.500152,216474,0,2088,17,UDP
46890,43666,13193.74994,108991,0,1438,17,UDP
59993,40051,16652173.91,46,0,766,17,UDP
58918,29163,750000000,1,0,750,17,UDP
59449,7931,13359.34597,107640,0,1438,17,UDP
36836,39996,13522.91749,106338,0,1438,17,UDP
34902,10558,750000000,1,0,750,17,UDP
39172,26256,13571.03085,105961,0,1438,17,UDP
37384,60407,746000000,1,0,746,17,UDP
50548,8569,13193.38679,108994,0,1438,17,UDP
37841,9832,9671.950417,215882,0,2088,17,UDP
59626,37551,13502.34742,106500,0,1438,17,UDP
44448,7609,9669.710835,215932,0,2088,17,UDP
54194,46345,750000000,1,0,750,17,UDP
59517,55068,9739.669094,214381,0,2088,17,UDP
56545,4097,9685.005404,215591,0,2088,17,UDP
60645,7664,802000000,1,0,802,17,UDP
32954,49086,802000000,1,0,802,17,UDP
52710,44280,13569.23803,105975,0,1438,17,UDP
60159,53534,13358.94275,104649,0,1398,17,UDP
38942,14551,9635.574097,216697,0,2088,17,UDP
55137,41684,750000000,1,0,750,17,UDP
50035,25689,802000000,1,0,802,17,UDP
51693,1944,15306122.45,49,0,750,17,UDP
52469,589,776000000,1,0,776,17,UDP
36730,14549,14791666.67,48,0,710,17,UDP
41342,15193,13523.29901,106335,0,1438,17,UDP
41665,29230,9597.043669,217567,0,2088,17,UDP
60295,58334,766000000,1,0,766,17,UDP
34904,44297,802000000,1,0,802,17,UDP
60200,34840,13216.66881,108802,0,1438,17,UDP
41636,46659,13453.71193,106885,0,1438,17,UDP
38176,42125,750000000,1,0,750,17,UDP
36954,61075,12936.89792,108063,0,1398,17,UDP
44918,3154,9871.406959,211520,0,2088,17,UDP
52447,19871,802000000,1,0,802,17,UDP
52289,62564,766000000,1,0,766,17,UDP
38133,4493,802000000,1,0,802,17,UDP
33619,5893,15320000,50,0,766,17,UDP
33617,41902,766000000,1,0,766,17,UDP
39069,13797,9891.374892,211093,0,2088,17,UDP
52569,44469,766000000,1,0,766,17,UDP
36850,53582,802000000,1,0,802,17,UDP
59901,1542,12841.35689,108867,0,1398,17,UDP
54526,28632,13643.00488,105402,0,1438,17,UDP
53780,15896,766000000,1,0,766,17,UDP
41836,5655,776000000,1,0,776,17,UDP
34898,41236,13311.24314,105024,0,1398,17,UDP
53403,15436,766000000,1,0,766,17,UDP
41464,39249,766000000,1,0,766,17,UDP
50261,23995,766000000,1,0,766,17,UDP
47122,44344,804000000,1,0,804,17,UDP
34451,18506,15306122.45,49,0,750,17,UDP
57540,54478,12972.7924,107764,0,1398,17,UDP
56384,20644,383000000,2,0,766,17,UDP
36314,1187,13147540.98,61,0,802,17,UDP
60968,24740,9851.147649,211955,0,2088,17,UDP
34430,12750,13177.24239,106092,0,1398,17,UDP
52094,51506,12943.48567,108008,0,1398,17,UDP
36385,49384,750000000,1,0,750,17,UDP
38642,63166,802000000,1,0,802,17,UDP
45124,38343,13497.40471,106539,0,1438,17,UDP
41139,36975,153200000,5,0,766,17,UDP
34119,54931,750000000,1,0,750,17,UDP
37026,15416,766000000,1,0,766,17,UDP
51305,33585,750000000,1,0,750,17,UDP
45082,51808,802000000,1,0,802,17,UDP
59585,29727,13325.54929,107913,0,1438,17,UDP
53480,11331,12810.87917,109126,0,1398,17,UDP
51476,50224,13374.25595,107520,0,1438,17,UDP
58899,32476,802000000,1,0,802,17,UDP
44361,62633,766000000,1,0,766,17,UDP
36252,12067,802000000,1,0,802,17,UDP
57973,46816,750000000,1,0,750,17,UDP
35213,56240,802000000,1,0,802,17,UDP
51178,43976,13647.01863,105371,0,1438,17,UDP
50771,43018,13600.55235,105731,0,1438,17,UDP
33094,47354,13480.19686,106675,0,1438,17,UDP
47976,13614,766000000,1,0,766,17,UDP
58834,46744,9518.362678,146874,0,1398,17,UDP
37039,28701,750000000,1,0,750,17,UDP
38057,20718,15958333.33,48,0,766,17,UDP
38932,19624,12816.98663,109074,0,1398,17,UDP
53354,23109,750000000,1,0,750,17,UDP
51604,4969,13197.26992,105931,0,1398,17,UDP
40275,64896,13237.38282,105610,0,1398,17,UDP
44314,38260,9744.441748,214276,0,2088,17,UDP
36393,61860,750000000,1,0,750,17,UDP
52264,11071,8011.205501,549730,0,4404,17,UDP
56910,4377,9763.214005,213864,0,2088,17,UDP
43226,8318,12982.79176,107681,0,1398,17,UDP
37190,41675,750000000,1,0,750,17,UDP
37067,51340,13125.77459,106508,0,1398,17,UDP
57041,16757,17022222.22,45,0,766,17,UDP
47270,25670,17822222.22,45,0,802,17,UDP
43648,12378,12918.12974,108220,0,1398,17,UDP
36499,20840,17822222.22,45,0,802,17,UDP
35429,20895,13293.39767,108174,0,1438,17,UDP
53366,63575,9618.175034,217089,0,2088,17,UDP
52353,12209,766000000,1,0,766,17,UDP
58902,62391,9592.502412,217670,0,2088,17,UDP
37730,28584,12807.24095,109157,0,1398,17,UDP
45530,45181,802000000,1,0,802,17,UDP
40257,21618,776000000,1,0,776,17,UDP
55096,58471,363000000,2,0,726,17,UDP
48617,45502,375000000,2,0,750,17,UDP
45416,23430,17045454.55,44,0,750,17,UDP
39761,41687,750000000,1,0,750,17,UDP
56722,56317,766000000,1,0,766,17,UDP
40694,42615,766000000,1,0,766,17,UDP
52334,18391,766000000,1,0,766,17,UDP
51806,32389,16367346.94,49,0,802,17,UDP
55523,36688,17434782.61,46,0,802,17,UDP
57677,11557,13115.18472,106594,0,1398,17,UDP
45298,60858,802000000,1,0,802,17,UDP
45707,53693,766000000,1,0,766,17,UDP
51037,38050,766000000,1,0,766,17,UDP
33855,57274,13224.44776,108738,0,1438,17,UDP
48534,30929,13311.2405,108029,0,1438,17,UDP
58171,35352,12907.1571,108312,0,1398,17,UDP
55379,24246,13171.90371,106135,0,1398,17,UDP
51426,37617,13191.0873,109013,0,1438,17,UDP
48473,59432,13409.42576,107238,0,1438,17,UDP
55073,41219,15632653.06,49,0,766,17,UDP
61850,50548,884000000,1,0,884,17,UDP
38175,22597,9632.900911,217380,0,2094,17,UDP
46326,37121,16297872.34,47,0,766,17,UDP
35090,31471,9551.954765,218594,0,2088,17,UDP
45441,33429,12730.5013,109815,0,1398,17,UDP
33838,2200,13620.28819,102641,0,1398,17,UDP
43821,37035,13040.43655,107205,0,1398,17,UDP
43917,30043,750000000,1,0,750,17,UDP
49770,59086,802000000,1,0,802,17,UDP
45127,28786,13164.58557,106194,0,1398,17,UDP
48627,57582,750000000,1,0,750,17,UDP
34310,28106,9694.538465,215379,0,2088,17,UDP
55906,54116,12835.69756,108915,0,1398,17,UDP
34679,19131,766000000,1,0,766,17,UDP
55163,42262,17441860.47,43,0,750,17,UDP
46419,59228,9647.906848,216420,0,2088,17,UDP
60380,23453,766000000,1,0,766,17,UDP
57435,52222,750000000,1,0,750,17,UDP
58158,40700,802000000,1,0,802,17,UDP
43769,37085,13474.26023,106722,0,1438,17,UDP
38748,61777,13193.62889,108992,0,1438,17,UDP
33284,47618,13193.7825,105959,0,1398,17,UDP
42959,21556,802000000,1,0,802,17,UDP
42385,45055,13182.13903,109087,0,1438,17,UDP
34542,46686,13409.8009,107235,0,1438,17,UDP
44788,61471,7809.966572,659926,0,5154,17,UDP
40263,29553,16708333.33,48,0,802,17,UDP
53291,24674,802000000,1,0,802,17,UDP
48677,33527,13104.61192,106680,0,1398,17,UDP
40121,11314,772000000,1,0,772,17,UDP
60839,6223,750000000,1,0,750,17,UDP
37543,39721,13037.03151,107233,0,1398,17,UDP
59496,20517,9647.996008,216418,0,2088,17,UDP
38302,29988,802000000,1,0,802,17,UDP
59143,39417,766000000,1,0,766,17,UDP
32985,10368,12947.44154,107975,0,1398,17,UDP
50650,60229,9759.061485,213955,0,2088,17,UDP
48110,25855,750000000,1,0,750,17,UDP
39038,27560,13337.66174,107815,0,1438,17,UDP
40255,39916,750000000,1,0,750,17,UDP
53194,36872,1030303.03,2178,0,2244,17,UDP
49199,35958,802000000,1,0,802,17,UDP
44679,3149,750000000,1,0,750,17,UDP
56100,43212,17434782.61,46,0,802,17,UDP
56507,52520,15632653.06,49,0,766,17,UDP
52441,48113,8618.880972,238314,0,2054,17,UDP
43613,53868,12873.87653,108592,0,1398,17,UDP
35670,14151,750000000,1,0,750,17,UDP
34943,37383,13396.57899,104355,0,1398,17,UDP
49023,59249,766000000,1,0,766,17,UDP
44331,48008,9599.602775,217509,0,2088,17,UDP
59498,20563,9578.728616,217983,0,2088,17,UDP
52654,38489,13557.72404,106065,0,1438,17,UDP
59406,31625,9847.105762,212042,0,2088,17,UDP
37127,64843,203150.4617,5523,0,1122,17,UDP
43285,61439,750000000,1,0,750,17,UDP
50514,11109,12963.77006,107839,0,1398,17,UDP
42521,43503,9709.911737,215038,0,2088,17,UDP
43982,36467,750000000,1,0,750,17,UDP
37430,23142,12931.39332,108109,0,1398,17,UDP
33095,15013,12812.40549,109113,0,1398,17,UDP
49324,52456,13176.82418,109131,0,1438,17,UDP
52562,3471,9659.064625,216170,0,2088,17,UDP
34389,63804,13089.88764,106800,0,1398,17,UDP
58870,50701,9765.268755,213819,0,2088,17,UDP
53153,10519,13248.57196,108540,0,1438,17,UDP
42834,50775,7376.555753,981759,0,7242,17,UDP
55363,62571,4307101.727,521,0,2244,17,UDP
38480,3526,13304.40244,105078,0,1398,17,UDP
44705,27531,9540.781357,218850,0,2088,17,UDP
33174,47189,642000000,1,0,642,17,UDP
49937,13264,15958333.33,48,0,766,17,UDP
45639,20820,15958333.33,48,0,766,17,UDP
53075,50118,12805.36396,109173,0,1398,17,UDP
43582,45198,13225.11068,105708,0,1398,17,UDP
41035,29459,12956.201,107902,0,1398,17,UDP
36164,24528,750000000,1,0,750,17,UDP
47955,37051,766000000,1,0,766,17,UDP
47906,46531,20391304.35,46,0,938,17,UDP
51825,33214,802000000,1,0,802,17,UDP
50421,21344,750000000,1,0,750,17,UDP
60758,37235,12998.72616,107549,0,1398,17,UDP
58611,16622,12824.74681,109008,0,1398,17,UDP
46933,12894,802000000,1,0,802,17,UDP
59866,28315,12875.77365,108576,0,1398,17,UDP
35044,25528,766000000,1,0,766,17,UDP
45815,36360,750000000,1,0,750,17,UDP
37914,2396,1900729.927,1370,0,2604,17,UDP
59194,52682,12968.82102,107797,0,1398,17,UDP
57785,29160,12780.54578,109385,0,1398,17,UDP
55606,22537,401000000,2,0,802,17,UDP
36957,53078,13417.30814,107175,0,1438,17,UDP
44975,18554,13562.32729,106029,0,1438,17,UDP
36100,45444,750000000,1,0,750,17,UDP
45830,51557,13468.95957,106764,0,1438,17,UDP
40440,11347,766000000,1,0,766,17,UDP
41878,7858,9775.097845,213604,0,2088,17,UDP
43541,44231,13286.39669,108231,0,1438,17,UDP
56814,38334,17434782.61,46,0,802,17,UDP
59598,41191,14042553.19,47,0,660,17,UDP
48310,57934,750000000,1,0,750,17,UDP
39620,39477,750000000,1,0,750,17,UDP
46872,52130,13239.76475,105591,0,1398,17,UDP
60334,12454,15958333.33,48,0,766,17,UDP
44828,35408,9797.343268,213119,0,2088,17,UDP
35476,2566,766000000,1,0,766,17,UDP
53596,39503,9617.244715,217110,0,2088,17,UDP
46963,33044,9874.488068,211454,0,2088,17,UDP
36114,7166,9686.263413,215563,0,2088,17,UDP
43942,50779,16708333.33,48,0,802,17,UDP
36088,31846,13210.59788,108852,0,1438,17,UDP
47551,18523,13189.39345,109027,0,1438,17,UDP
37985,32065,9432624.113,282,0,2660,17,UDP
37764,29354,802000000,1,0,802,17,UDP
42092,58800,3433789.954,657,0,2256,17,UDP
42552,29282,788000000,1,0,788,17,UDP
45212,31355,13393.37038,104380,0,1398,17,UDP
45727,63734,15625000,48,0,750,17,UDP
60509,2097,750000000,1,0,750,17,UDP
33789,59491,766000000,1,0,766,17,UDP
54488,40997,15625000,48,0,750,17,UDP
35019,38023,13673.46738,101803,0,1392,17,UDP
57820,3733,12869.72852,108627,0,1398,17,UDP
42014,36752,383000000,2,0,766,17,UDP
49203,39730,17063829.79,47,0,802,17,UDP
48250,31678,9548.940607,218663,0,2088,17,UDP
47844,17854,13122.32485,106536,0,1398,17,UDP
59357,26455,802000000,1,0,802,17,UDP
40258,16690,766000000,1,0,766,17,UDP
43968,34815,13252.35695,108509,0,1438,17,UDP
35302,34130,832000000,1,0,832,17,UDP
44401,10879,13459.00059,106843,0,1438,17,UDP
41315,58197,15725490.2,51,0,802,17,UDP
58443,25199,13418.8106,107163,0,1438,17,UDP
38162,33135,750000000,1,0,750,17,UDP
55372,19155,766000000,1,0,766,17,UDP
33574,61423,17022222.22,45,0,766,17,UDP
55277,64181,13303.113,108095,0,1438,17,UDP
59698,6716,802000000,1,0,802,17,UDP
33140,41467,15958333.33,48,0,766,17,UDP
50773,10366,13337.53113,104817,0,1398,17,UDP
56282,29932,235459.1837,7840,0,1846,17,UDP
60265,25952,13479.56505,106680,0,1438,17,UDP
37533,2677,9675.715252,215798,0,2088,17,UDP
55949,65535,802000000,1,0,802,17,UDP
42885,39232,13319.37794,107963,0,1438,17,UDP
56064,30618,802000000,1,0,802,17,UDP
34400,60435,750000000,1,0,750,17,UDP
48441,37561,487000000,2,0,974,17,UDP
33184,52462,766000000,1,0,766,17,UDP
55850,51033,750000000,1,0,750,17,UDP
43357,51330,9652.946969,216307,0,2088,17,UDP
60541,56805,996000000,1,0,996,17,UDP
47790,4356,13222.62374,108753,0,1438,17,UDP
54209,39649,13457.61506,106854,0,1438,17,UDP
44907,15604,13298.80699,108130,0,1438,17,UDP
51405,56011,12963.16902,107844,0,1398,17,UDP
44124,33868,802000000,1,0,802,17,UDP
48680,23095,13445.5353,106950,0,1438,17,UDP
36363,3849,766000000,1,0,766,17,UDP
34355,27233,9701.835822,215217,0,2088,17,UDP
49470,38122,750000000,1,0,750,17,UDP
41664,38133,375000000,2,0,750,17,UDP
56448,59136,766000000,1,0,766,17,UDP
57243,63249,750000000,1,0,750,17,UDP
50841,22795,11380.09354,126361,0,1438,17,UDP
46452,57309,13179.72266,109107,0,1438,17,UDP
58376,39004,9779.905292,213499,0,2088,17,UDP
36922,25728,13005.01409,107497,0,1398,17,UDP
50150,15713,766000000,1,0,766,17,UDP
43090,2674,802000000,1,0,802,17,UDP
39769,7203,12749.89056,109648,0,1398,17,UDP
55153,61212,9555.889137,218504,0,2088,17,UDP
54976,49403,750000000,1,0,750,17,UDP
55031,49922,9626.822319,216894,0,2088,17,UDP
35816,45873,802000000,1,0,802,17,UDP
34548,22808,7322.059397,989066,0,7242,17,UDP
56227,45220,1004000000,1,0,1004,17,UDP
38228,31268,15632653.06,49,0,766,17,UDP
42606,9279,766000000,1,0,766,17,UDP
34762,24881,802000000,1,0,802,17,UDP
53510,44775,7333.277303,987553,0,7242,17,UDP
54703,64646,16708333.33,48,0,802,17,UDP
50734,19405,802000000,1,0,802,17,UDP
35723,32276,766000000,1,0,766,17,UDP
38377,28232,12948.28097,107968,0,1398,17,UDP
53095,15107,802000000,1,0,802,17,UDP
43563,25806,12765.25804,109516,0,1398,17,UDP
47715,29754,375000000,2,0,750,17,UDP
47800,59694,9748.536319,214186,0,2088,17,UDP
42893,53622,9664.787402,216042,0,2088,17,UDP
41214,61991,13215.48424,105785,0,1398,17,UDP
53678,38782,13334.9407,107837,0,1438,17,UDP
49173,4049,9764.857736,213828,0,2088,17,UDP
46792,29554,13288.60673,108213,0,1438,17,UDP
43309,17374,13165.1225,109228,0,1438,17,UDP
41133,25936,13323.94418,107926,0,1438,17,UDP
46428,19452,15958333.33,48,0,766,17,UDP
54573,27315,802000000,1,0,802,17,UDP
44612,2640,12826.15876,108996,0,1398,17,UDP
36526,34164,13418.18453,107168,0,1438,17,UDP
52206,15351,698000000,1,0,698,17,UDP
47016,9678,16297872.34,47,0,766,17,UDP
56971,31911,750000000,1,0,750,17,UDP
46938,14450,13188.54669,109034,0,1438,17,UDP
56225,54556,766000000,1,0,766,17,UDP
33025,5037,766000000,1,0,766,17,UDP
55243,49513,766000000,1,0,766,17,UDP
36269,49957,13531.4432,106271,0,1438,17,UDP
46874,51827,9721.122957,214790,0,2088,17,UDP
54490,50700,766000000,1,0,766,17,UDP
50308,24933,13790.85469,104272,0,1438,17,UDP
40198,62929,13197.86705,108957,0,1438,17,UDP
57493,7551,766000000,1,0,766,17,UDP
48454,35980,12961.4864,107858,0,1398,17,UDP
59998,23752,12841.00303,108870,0,1398,17,UDP
40291,40262,13173.56492,109158,0,1438,17,UDP
47358,22381,9596.823121,217572,0,2088,17,UDP
56908,48700,9829.444081,212423,0,2088,17,UDP
51191,40933,16708333.33,48,0,802,17,UDP
52339,40913,766000000,1,0,766,17,UDP
56023,62855,9566.046034,218272,0,2088,17,UDP
37492,60866,802000000,1,0,802,17,UDP
49670,44108,802000000,1,0,802,17,UDP
55654,4302,766000000,1,0,766,17,UDP
54737,6257,9520.856512,219308,0,2088,17,UDP
60997,44368,15320000,50,0,766,17,UDP
42054,52552,766000000,1,0,766,17,UDP
58131,41904,15320000,50,0,766,17,UDP
47489,15194,16304347.83,46,0,750,17,UDP
55880,57098,13334.56973,107840,0,1438,17,UDP
43460,5348,13685.72326,105073,0,1438,17,UDP
47025,25873,15510204.08,49,0,760,17,UDP
46732,42563,750000000,1,0,750,17,UDP
34219,46146,2468837.209,1075,0,2654,17,UDP
60038,61999,766000000,1,0,766,17,UDP
55062,54248,13813.64073,104100,0,1438,17,UDP
41042,11550,802000000,1,0,802,17,UDP
46884,29506,750000000,1,0,750,17,UDP
47859,18325,802000000,1,0,802,17,UDP
47024,43353,17022222.22,45,0,766,17,UDP
39757,9827,250000000,3,0,750,17,UDP
38569,18008,12817.45668,109070,0,1398,17,UDP
51340,17115,802000000,1,0,802,17,UDP
36561,37273,802000000,1,0,802,17,UDP
48719,10068,18227272.73,44,0,802,17,UDP
46934,11193,802000000,1,0,802,17,UDP
41862,59769,802000000,1,0,802,17,UDP
48878,19078,13135.641,106428,0,1398,17,UDP
56168,28716,12960.88557,107863,0,1398,17,UDP
33399,55214,13102.89238,106694,0,1398,17,UDP
57087,62344,375000000,2,0,750,17,UDP
48108,33273,315764.3692,8386,0,2648,17,UDP
52502,11006,750000000,1,0,750,17,UDP
42983,25413,19560975.61,41,0,802,17,UDP
45319,7458,13436.86635,107019,0,1438,17,UDP
33468,41221,13131.69265,106460,0,1398,17,UDP
52161,34818,802000000,1,0,802,17,UDP
58640,10608,17063829.79,47,0,802,17,UDP
60450,19822,766000000,1,0,766,17,UDP
48527,48237,13224.86047,105710,0,1398,17,UDP
48510,31229,13202.22914,108921,0,1438,17,UDP
37533,62120,12832.98757,108938,0,1398,17,UDP
32768,21996,131691.1922,37512,0,4940,17,UDP
37551,58297,766000000,1,0,766,17,UDP
35353,42931,13176.4972,106098,0,1398,17,UDP
55071,47255,12925.77388,108156,0,1398,17,UDP
42349,21729,13184.91895,109064,0,1438,17,UDP
40341,58584,13136.85903,109463,0,1438,17,UDP
54214,61704,16297872.34,47,0,766,17,UDP
50416,50952,9778.851828,213522,0,2088,17,UDP
44989,47943,13693.80351,105011,0,1438,17,UDP
50248,49760,9846.87357,212047,0,2088,17,UDP
33350,53350,13195.15234,105948,0,1398,17,UDP
52764,59005,13312.71929,108017,0,1438,17,UDP
49565,25216,766000000,1,0,766,17,UDP
58965,54970,7344.015722,986109,0,7242,17,UDP
48201,38703,766000000,1,0,766,17,UDP
59747,9819,401000000,2,0,802,17,UDP
57947,57328,766000000,1,0,766,17,UDP
44215,58747,12858.71965,108720,0,1398,17,UDP
38048,20632,1486971.627,1727,0,2568,17,UDP
36732,53393,802000000,1,0,802,17,UDP
36635,37957,13526.86088,106307,0,1438,17,UDP
59951,42110,750000000,1,0,750,17,UDP
55275,9795,750000000,1,0,750,17,UDP
47238,36096,15625000,48,0,750,17,UDP
54113,52526,9801.068354,213038,0,2088,17,UDP
52229,34332,7350.09789,985293,0,7242,17,UDP
48468,42552,383000000,2,0,766,17,UDP
37204,54772,12730.26945,109817,0,1398,17,UDP
46533,64079,7374.392468,982047,0,7242,17,UDP
54194,5473,15306122.45,49,0,750,17,UDP
58327,6453,13253.44609,105482,0,1398,17,UDP
50279,48703,8594.178218,238999,0,2054,17,UDP
44922,14071,13628.0066,105518,0,1438,17,UDP
36237,61649,13134.09934,109486,0,1438,17,UDP
61000,17963,13222.4839,105729,0,1398,17,UDP
36009,51098,750000000,1,0,750,17,UDP
57318,37588,802000000,1,0,802,17,UDP
34971,63153,9685.050327,215590,0,2088,17,UDP
48016,9123,9826.529748,212486,0,2088,17,UDP
52417,21506,9627.798886,216872,0,2088,17,UDP
56807,45152,750000000,1,0,750,17,UDP
38971,55730,802000000,1,0,802,17,UDP
33342,43363,750000000,1,0,750,17,UDP
36731,46481,375000000,2,0,750,17,UDP
41707,50980,750000000,1,0,750,17,UDP
46344,32800,8578.779424,239428,0,2054,17,UDP
45552,29253,9728.415079,214629,0,2088,17,UDP
58695,3499,750000000,1,0,750,17,UDP
